zipcode,city,state_id,state,country
38260,Troy,TN,Tennessee,USA
38261,Union City,TN,Tennessee,USA
38301,Jackson,TN,Tennessee,USA
38305,Jackson,TN,Tennessee,USA
38310,Adamsville,TN,Tennessee,USA
38311,Bath Springs,TN,Tennessee,USA
38313,Beech Bluff,TN,Tennessee,USA
38315,Bethel Springs,TN,Tennessee,USA
38316,Bradford,TN,Tennessee,USA
38317,Bruceton,TN,Tennessee,USA
38318,Buena Vista,TN,Tennessee,USA
38320,Camden,TN,Tennessee,USA
38321,Cedar Grove,TN,Tennessee,USA
38326,Counce,TN,Tennessee,USA
38327,Crump,TN,Tennessee,USA
38328,Darden,TN,Tennessee,USA
38329,Decaturville,TN,Tennessee,USA
38330,Dyer,TN,Tennessee,USA
38332,Enville,TN,Tennessee,USA
38333,Eva,TN,Tennessee,USA
38334,Finger,TN,Tennessee,USA
38337,Gadsden,TN,Tennessee,USA
38339,Guys,TN,Tennessee,USA
38340,Henderson,TN,Tennessee,USA
38341,Holladay,TN,Tennessee,USA
38342,Hollow Rock,TN,Tennessee,USA
38343,Humboldt,TN,Tennessee,USA
38344,Huntingdon,TN,Tennessee,USA
38345,Huron,TN,Tennessee,USA
38347,Jacks Creek,TN,Tennessee,USA
38348,Lavinia,TN,Tennessee,USA
38351,Lexington,TN,Tennessee,USA
38352,Luray,TN,Tennessee,USA
38355,Medina,TN,Tennessee,USA
38356,Medon,TN,Tennessee,USA
38357,Michie,TN,Tennessee,USA
38358,Milan,TN,Tennessee,USA
38359,Milledgeville,TN,Tennessee,USA
38361,Morris Chapel,TN,Tennessee,USA
38362,Oakfield,TN,Tennessee,USA
38363,Parsons,TN,Tennessee,USA
38365,Pickwick Dam,TN,Tennessee,USA
38366,Pinson,TN,Tennessee,USA
38367,Ramer,TN,Tennessee,USA
38368,Reagan,TN,Tennessee,USA
38369,Rutherford,TN,Tennessee,USA
38370,Saltillo,TN,Tennessee,USA
38371,Sardis,TN,Tennessee,USA
38372,Savannah,TN,Tennessee,USA
38374,Scotts Hill,TN,Tennessee,USA
38375,Selmer,TN,Tennessee,USA
38376,Shiloh,TN,Tennessee,USA
38379,Stantonville,TN,Tennessee,USA
38380,Sugar Tree,TN,Tennessee,USA
38381,Toone,TN,Tennessee,USA
38382,Trenton,TN,Tennessee,USA
38387,Westport,TN,Tennessee,USA
38388,Wildersville,TN,Tennessee,USA
38390,Yuma,TN,Tennessee,USA
38391,Denmark,TN,Tennessee,USA
38392,Mercer,TN,Tennessee,USA
38401,Columbia,TN,Tennessee,USA
38425,Clifton,TN,Tennessee,USA
38449,Ardmore,TN,Tennessee,USA
38450,Collinwood,TN,Tennessee,USA
38451,Culleoka,TN,Tennessee,USA
38452,Cypress Inn,TN,Tennessee,USA
38453,Dellrose,TN,Tennessee,USA
38454,Duck River,TN,Tennessee,USA
38455,Elkton,TN,Tennessee,USA
38456,Ethridge,TN,Tennessee,USA
38457,Five Points,TN,Tennessee,USA
38459,Frankewing,TN,Tennessee,USA
38460,Goodspring,TN,Tennessee,USA
38461,Hampshire,TN,Tennessee,USA
38462,Hohenwald,TN,Tennessee,USA
38463,Iron City,TN,Tennessee,USA
38464,Lawrenceburg,TN,Tennessee,USA
38468,Leoma,TN,Tennessee,USA
38469,Loretto,TN,Tennessee,USA
38471,Lutts,TN,Tennessee,USA
38472,Lynnville,TN,Tennessee,USA
38473,Minor Hill,TN,Tennessee,USA
38474,Mount Pleasant,TN,Tennessee,USA
38475,Olivehill,TN,Tennessee,USA
38476,Primm Springs,TN,Tennessee,USA
38477,Prospect,TN,Tennessee,USA
38478,Pulaski,TN,Tennessee,USA
38481,Saint Joseph,TN,Tennessee,USA
38482,Santa Fe,TN,Tennessee,USA
38483,Summertown,TN,Tennessee,USA
38485,Waynesboro,TN,Tennessee,USA
38486,Westpoint,TN,Tennessee,USA
38487,Williamsport,TN,Tennessee,USA
38488,Taft,TN,Tennessee,USA
38501,Cookeville,TN,Tennessee,USA
38504,Allardt,TN,Tennessee,USA
38505,Cookeville,TN,Tennessee,USA
38506,Cookeville,TN,Tennessee,USA
38541,Allons,TN,Tennessee,USA
38542,Allred,TN,Tennessee,USA
38543,Alpine,TN,Tennessee,USA
38544,Baxter,TN,Tennessee,USA
38545,Bloomington Springs,TN,Tennessee,USA
38547,Brush Creek,TN,Tennessee,USA
38548,Buffalo Valley,TN,Tennessee,USA
38549,Byrdstown,TN,Tennessee,USA
38551,Celina,TN,Tennessee,USA
38552,Chestnut Mound,TN,Tennessee,USA
38553,Clarkrange,TN,Tennessee,USA
38554,Crawford,TN,Tennessee,USA
38555,Crossville,TN,Tennessee,USA
38556,Jamestown,TN,Tennessee,USA
38558,Crossville,TN,Tennessee,USA
38559,Doyle,TN,Tennessee,USA
38560,Elmwood,TN,Tennessee,USA
38562,Gainesboro,TN,Tennessee,USA
38563,Gordonsville,TN,Tennessee,USA
38564,Granville,TN,Tennessee,USA
38565,Grimsley,TN,Tennessee,USA
38567,Hickman,TN,Tennessee,USA
38568,Hilham,TN,Tennessee,USA
38569,Lancaster,TN,Tennessee,USA
38570,Livingston,TN,Tennessee,USA
38571,Crossville,TN,Tennessee,USA
38572,Crossville,TN,Tennessee,USA
38573,Monroe,TN,Tennessee,USA
38574,Monterey,TN,Tennessee,USA
38575,Moss,TN,Tennessee,USA
38577,Pall Mall,TN,Tennessee,USA
38578,Pleasant Hill,TN,Tennessee,USA
38579,Quebeck,TN,Tennessee,USA
38580,Rickman,TN,Tennessee,USA
38581,Rock Island,TN,Tennessee,USA
38582,Silver Point,TN,Tennessee,USA
38583,Sparta,TN,Tennessee,USA
38585,Spencer,TN,Tennessee,USA
38587,Walling,TN,Tennessee,USA
38588,Whitleyville,TN,Tennessee,USA
38589,Wilder,TN,Tennessee,USA
38601,Abbeville,MS,Mississippi,USA
38603,Ashland,MS,Mississippi,USA
38606,Batesville,MS,Mississippi,USA
38610,Blue Mountain,MS,Mississippi,USA
38611,Byhalia,MS,Mississippi,USA
38614,Clarksdale,MS,Mississippi,USA
38617,Coahoma,MS,Mississippi,USA
38618,Coldwater,MS,Mississippi,USA
38619,Como,MS,Mississippi,USA
38620,Courtland,MS,Mississippi,USA
38621,Crenshaw,MS,Mississippi,USA
38622,Crowder,MS,Mississippi,USA
38623,Darling,MS,Mississippi,USA
38625,Dumas,MS,Mississippi,USA
38626,Dundee,MS,Mississippi,USA
38627,Etta,MS,Mississippi,USA
38629,Falkner,MS,Mississippi,USA
38630,Farrell,MS,Mississippi,USA
38631,Friars Point,MS,Mississippi,USA
38632,Hernando,MS,Mississippi,USA
38633,Hickory Flat,MS,Mississippi,USA
38635,Holly Springs,MS,Mississippi,USA
38637,Horn Lake,MS,Mississippi,USA
38639,Jonestown,MS,Mississippi,USA
38641,Lake Cormorant,MS,Mississippi,USA
38642,Lamar,MS,Mississippi,USA
38643,Lambert,MS,Mississippi,USA
38644,Lula,MS,Mississippi,USA
38645,Lyon,MS,Mississippi,USA
38646,Marks,MS,Mississippi,USA
38647,Michigan City,MS,Mississippi,USA
38650,Myrtle,MS,Mississippi,USA
38651,Nesbit,MS,Mississippi,USA
38652,New Albany,MS,Mississippi,USA
38654,Olive Branch,MS,Mississippi,USA
38655,Oxford,MS,Mississippi,USA
38658,Pope,MS,Mississippi,USA
38659,Potts Camp,MS,Mississippi,USA
38661,Red Banks,MS,Mississippi,USA
38663,Ripley,MS,Mississippi,USA
38664,Robinsonville,MS,Mississippi,USA
38665,Sarah,MS,Mississippi,USA
38666,Sardis,MS,Mississippi,USA
38668,Senatobia,MS,Mississippi,USA
38670,Sledge,MS,Mississippi,USA
38671,Southaven,MS,Mississippi,USA
38672,Southaven,MS,Mississippi,USA
38673,Taylor,MS,Mississippi,USA
38674,Tiplersville,MS,Mississippi,USA
38676,Tunica,MS,Mississippi,USA
38677,University,MS,Mississippi,USA
38680,Walls,MS,Mississippi,USA
38683,Walnut,MS,Mississippi,USA
38685,Waterford,MS,Mississippi,USA
38701,Greenville,MS,Mississippi,USA
38702,Greenville,MS,Mississippi,USA
38703,Greenville,MS,Mississippi,USA
38704,Greenville,MS,Mississippi,USA
38720,Alligator,MS,Mississippi,USA
38721,Anguilla,MS,Mississippi,USA
38722,Arcola,MS,Mississippi,USA
38723,Avon,MS,Mississippi,USA
38725,Benoit,MS,Mississippi,USA
38726,Beulah,MS,Mississippi,USA
38730,Boyle,MS,Mississippi,USA
38731,Chatham,MS,Mississippi,USA
38732,Cleveland,MS,Mississippi,USA
38736,Doddsville,MS,Mississippi,USA
38737,Drew,MS,Mississippi,USA
38738,Parchman,MS,Mississippi,USA
38740,Duncan,MS,Mississippi,USA
38744,Glen Allan,MS,Mississippi,USA
38745,Grace,MS,Mississippi,USA
38746,Gunnison,MS,Mississippi,USA
38748,Hollandale,MS,Mississippi,USA
38749,Indianola,MS,Mississippi,USA
38751,Indianola,MS,Mississippi,USA
38753,Inverness,MS,Mississippi,USA
38754,Isola,MS,Mississippi,USA
38756,Leland,MS,Mississippi,USA
38759,Merigold,MS,Mississippi,USA
38760,Metcalfe,MS,Mississippi,USA
38761,Moorhead,MS,Mississippi,USA
38762,Mound Bayou,MS,Mississippi,USA
38764,Pace,MS,Mississippi,USA
38765,Panther Burn,MS,Mississippi,USA
38767,Rena Lara,MS,Mississippi,USA
38768,Rome,MS,Mississippi,USA
38769,Rosedale,MS,Mississippi,USA
38771,Ruleville,MS,Mississippi,USA
38772,Scott,MS,Mississippi,USA
38773,Shaw,MS,Mississippi,USA
38774,Shelby,MS,Mississippi,USA
38778,Sunflower,MS,Mississippi,USA
38781,Winstonville,MS,Mississippi,USA
38801,Tupelo,MS,Mississippi,USA
38804,Tupelo,MS,Mississippi,USA
38821,Amory,MS,Mississippi,USA
38824,Baldwyn,MS,Mississippi,USA
38826,Belden,MS,Mississippi,USA
38827,Belmont,MS,Mississippi,USA
38828,Blue Springs,MS,Mississippi,USA
38829,Booneville,MS,Mississippi,USA
38833,Burnsville,MS,Mississippi,USA
38834,Corinth,MS,Mississippi,USA
38838,Dennis,MS,Mississippi,USA
38841,Ecru,MS,Mississippi,USA
38843,Fulton,MS,Mississippi,USA
38844,Gattman,MS,Mississippi,USA
38846,Glen,MS,Mississippi,USA
38847,Golden,MS,Mississippi,USA
38848,Greenwood Springs,MS,Mississippi,USA
38849,Guntown,MS,Mississippi,USA
38850,Houlka,MS,Mississippi,USA
38851,Houston,MS,Mississippi,USA
38852,Iuka,MS,Mississippi,USA
38855,Mantachie,MS,Mississippi,USA
38856,Marietta,MS,Mississippi,USA
38857,Mooreville,MS,Mississippi,USA
38858,Nettleton,MS,Mississippi,USA
38859,New Site,MS,Mississippi,USA
38860,Okolona,MS,Mississippi,USA
38862,Plantersville,MS,Mississippi,USA
38863,Pontotoc,MS,Mississippi,USA
38864,Randolph,MS,Mississippi,USA
38865,Rienzi,MS,Mississippi,USA
38866,Saltillo,MS,Mississippi,USA
38868,Shannon,MS,Mississippi,USA
38869,Sherman,MS,Mississippi,USA
38870,Smithville,MS,Mississippi,USA
38871,Thaxton,MS,Mississippi,USA
38873,Tishomingo,MS,Mississippi,USA
38876,Tremont,MS,Mississippi,USA
38878,Vardaman,MS,Mississippi,USA
38879,Verona,MS,Mississippi,USA
38901,Grenada,MS,Mississippi,USA
38913,Banner,MS,Mississippi,USA
38914,Big Creek,MS,Mississippi,USA
38915,Bruce,MS,Mississippi,USA
38916,Calhoun City,MS,Mississippi,USA
38917,Carrollton,MS,Mississippi,USA
38920,Cascilla,MS,Mississippi,USA
38921,Charleston,MS,Mississippi,USA
38922,Coffeeville,MS,Mississippi,USA
38923,Coila,MS,Mississippi,USA
38924,Cruger,MS,Mississippi,USA
38925,Duck Hill,MS,Mississippi,USA
38927,Enid,MS,Mississippi,USA
38928,Glendora,MS,Mississippi,USA
38929,Gore Springs,MS,Mississippi,USA
38930,Greenwood,MS,Mississippi,USA
38940,Holcomb,MS,Mississippi,USA
38941,Itta Bena,MS,Mississippi,USA
38943,Mc Carley,MS,Mississippi,USA
38944,Minter City,MS,Mississippi,USA
38945,Greenwood,MS,Mississippi,USA
38946,Morgan City,MS,Mississippi,USA
38947,North Carrollton,MS,Mississippi,USA
38948,Oakland,MS,Mississippi,USA
38949,Paris,MS,Mississippi,USA
38950,Philipp,MS,Mississippi,USA
38951,Pittsboro,MS,Mississippi,USA
38952,Schlater,MS,Mississippi,USA
38953,Scobey,MS,Mississippi,USA
38954,Sidon,MS,Mississippi,USA
38957,Sumner,MS,Mississippi,USA
38958,Swan Lake,MS,Mississippi,USA
38961,Tillatoba,MS,Mississippi,USA
38962,Tippo,MS,Mississippi,USA
38963,Tutwiler,MS,Mississippi,USA
38964,Vance,MS,Mississippi,USA
38965,Water Valley,MS,Mississippi,USA
38966,Webb,MS,Mississippi,USA
38967,Winona,MS,Mississippi,USA
39038,Belzoni,MS,Mississippi,USA
39039,Benton,MS,Mississippi,USA
39040,Bentonia,MS,Mississippi,USA
39041,Bolton,MS,Mississippi,USA
39042,Brandon,MS,Mississippi,USA
39044,Braxton,MS,Mississippi,USA
39045,Camden,MS,Mississippi,USA
39046,Canton,MS,Mississippi,USA
39047,Brandon,MS,Mississippi,USA
39051,Carthage,MS,Mississippi,USA
39054,Cary,MS,Mississippi,USA
39056,Clinton,MS,Mississippi,USA
39057,Conehatta,MS,Mississippi,USA
39059,Crystal Springs,MS,Mississippi,USA
39061,Delta City,MS,Mississippi,USA
39062,D Lo,MS,Mississippi,USA
39063,Durant,MS,Mississippi,USA
39066,Edwards,MS,Mississippi,USA
39067,Ethel,MS,Mississippi,USA
39069,Fayette,MS,Mississippi,USA
39071,Flora,MS,Mississippi,USA
39073,Florence,MS,Mississippi,USA
39074,Forest,MS,Mississippi,USA
39078,Georgetown,MS,Mississippi,USA
39079,Goodman,MS,Mississippi,USA
39082,Harrisville,MS,Mississippi,USA
39083,Hazlehurst,MS,Mississippi,USA
39086,Hermanville,MS,Mississippi,USA
39088,Holly Bluff,MS,Mississippi,USA
39090,Kosciusko,MS,Mississippi,USA
39092,Lake,MS,Mississippi,USA
39094,Lena,MS,Mississippi,USA
39095,Lexington,MS,Mississippi,USA
39096,Lorman,MS,Mississippi,USA
39097,Louise,MS,Mississippi,USA
39108,Mc Cool,MS,Mississippi,USA
39110,Madison,MS,Mississippi,USA
39111,Magee,MS,Mississippi,USA
39113,Mayersville,MS,Mississippi,USA
39114,Mendenhall,MS,Mississippi,USA
39115,Midnight,MS,Mississippi,USA
39116,Mize,MS,Mississippi,USA
39117,Morton,MS,Mississippi,USA
39119,Mount Olive,MS,Mississippi,USA
39120,Natchez,MS,Mississippi,USA
39140,Newhebron,MS,Mississippi,USA
39144,Pattison,MS,Mississippi,USA
39145,Pelahatchie,MS,Mississippi,USA
39146,Pickens,MS,Mississippi,USA
39149,Pinola,MS,Mississippi,USA
39150,Port Gibson,MS,Mississippi,USA
39152,Pulaski,MS,Mississippi,USA
39153,Raleigh,MS,Mississippi,USA
39154,Raymond,MS,Mississippi,USA
39156,Redwood,MS,Mississippi,USA
39157,Ridgeland,MS,Mississippi,USA
39159,Rolling Fork,MS,Mississippi,USA
39160,Sallis,MS,Mississippi,USA
39162,Satartia,MS,Mississippi,USA
39166,Silver City,MS,Mississippi,USA
39167,Star,MS,Mississippi,USA
39168,Taylorsville,MS,Mississippi,USA
39169,Tchula,MS,Mississippi,USA
39170,Terry,MS,Mississippi,USA
39174,Tougaloo,MS,Mississippi,USA
39175,Utica,MS,Mississippi,USA
39176,Vaiden,MS,Mississippi,USA
39177,Valley Park,MS,Mississippi,USA
39179,Vaughan,MS,Mississippi,USA
39180,Vicksburg,MS,Mississippi,USA
39183,Vicksburg,MS,Mississippi,USA
39189,Walnut Grove,MS,Mississippi,USA
39191,Wesson,MS,Mississippi,USA
39192,West,MS,Mississippi,USA
39193,Whitfield,MS,Mississippi,USA
39194,Yazoo City,MS,Mississippi,USA
39201,Jackson,MS,Mississippi,USA
39202,Jackson,MS,Mississippi,USA
39203,Jackson,MS,Mississippi,USA
39204,Jackson,MS,Mississippi,USA
39206,Jackson,MS,Mississippi,USA
39208,Pearl,MS,Mississippi,USA
39209,Jackson,MS,Mississippi,USA
39211,Jackson,MS,Mississippi,USA
39212,Jackson,MS,Mississippi,USA
39213,Jackson,MS,Mississippi,USA
39216,Jackson,MS,Mississippi,USA
39217,Jackson,MS,Mississippi,USA
39218,Richland,MS,Mississippi,USA
39232,Flowood,MS,Mississippi,USA
39269,Jackson,MS,Mississippi,USA
39272,Byram,MS,Mississippi,USA
39301,Meridian,MS,Mississippi,USA
39305,Meridian,MS,Mississippi,USA
39307,Meridian,MS,Mississippi,USA
39309,Meridian,MS,Mississippi,USA
39320,Bailey,MS,Mississippi,USA
39322,Buckatunna,MS,Mississippi,USA
39323,Chunky,MS,Mississippi,USA
39325,Collinsville,MS,Mississippi,USA
39326,Daleville,MS,Mississippi,USA
39327,Decatur,MS,Mississippi,USA
39328,De Kalb,MS,Mississippi,USA
39330,Enterprise,MS,Mississippi,USA
39332,Hickory,MS,Mississippi,USA
39335,Lauderdale,MS,Mississippi,USA
39336,Lawrence,MS,Mississippi,USA
39337,Little Rock,MS,Mississippi,USA
39338,Louin,MS,Mississippi,USA
39339,Louisville,MS,Mississippi,USA
39341,Macon,MS,Mississippi,USA
39342,Marion,MS,Mississippi,USA
39345,Newton,MS,Mississippi,USA
39346,Noxapater,MS,Mississippi,USA
39347,Pachuta,MS,Mississippi,USA
39348,Paulding,MS,Mississippi,USA
39350,Philadelphia,MS,Mississippi,USA
39352,Porterville,MS,Mississippi,USA
39354,Preston,MS,Mississippi,USA
39355,Quitman,MS,Mississippi,USA
39356,Rose Hill,MS,Mississippi,USA
39358,Scooba,MS,Mississippi,USA
39359,Sebastopol,MS,Mississippi,USA
39360,Shubuta,MS,Mississippi,USA
39361,Shuqualak,MS,Mississippi,USA
39362,State Line,MS,Mississippi,USA
39363,Stonewall,MS,Mississippi,USA
39364,Toomsuba,MS,Mississippi,USA
39365,Union,MS,Mississippi,USA
39366,Vossburg,MS,Mississippi,USA
39367,Waynesboro,MS,Mississippi,USA
39401,Hattiesburg,MS,Mississippi,USA
39402,Hattiesburg,MS,Mississippi,USA
39406,Hattiesburg,MS,Mississippi,USA
39421,Bassfield,MS,Mississippi,USA
39422,Bay Springs,MS,Mississippi,USA
39423,Beaumont,MS,Mississippi,USA
39425,Brooklyn,MS,Mississippi,USA
39426,Carriere,MS,Mississippi,USA
39427,Carson,MS,Mississippi,USA
39428,Collins,MS,Mississippi,USA
39429,Columbia,MS,Mississippi,USA
39437,Ellisville,MS,Mississippi,USA
39439,Heidelberg,MS,Mississippi,USA
39440,Laurel,MS,Mississippi,USA
39443,Laurel,MS,Mississippi,USA
39451,Leakesville,MS,Mississippi,USA
39452,Lucedale,MS,Mississippi,USA
39455,Lumberton,MS,Mississippi,USA
39456,Mc Lain,MS,Mississippi,USA
39459,Moselle,MS,Mississippi,USA
39461,Neely,MS,Mississippi,USA
39462,New Augusta,MS,Mississippi,USA
39464,Ovett,MS,Mississippi,USA
39465,Petal,MS,Mississippi,USA
39466,Picayune,MS,Mississippi,USA
39470,Poplarville,MS,Mississippi,USA
39474,Prentiss,MS,Mississippi,USA
39475,Purvis,MS,Mississippi,USA
39476,Richton,MS,Mississippi,USA
39477,Sandersville,MS,Mississippi,USA
39478,Sandy Hook,MS,Mississippi,USA
39479,Seminary,MS,Mississippi,USA
39480,Soso,MS,Mississippi,USA
39481,Stringer,MS,Mississippi,USA
39482,Sumrall,MS,Mississippi,USA
39483,Foxworth,MS,Mississippi,USA
39501,Gulfport,MS,Mississippi,USA
39503,Gulfport,MS,Mississippi,USA
39507,Gulfport,MS,Mississippi,USA
39520,Bay Saint Louis,MS,Mississippi,USA
39525,Diamondhead,MS,Mississippi,USA
39530,Biloxi,MS,Mississippi,USA
39531,Biloxi,MS,Mississippi,USA
39532,Biloxi,MS,Mississippi,USA
39534,Biloxi,MS,Mississippi,USA
39540,Diberville,MS,Mississippi,USA
39553,Gautier,MS,Mississippi,USA
39556,Kiln,MS,Mississippi,USA
39560,Long Beach,MS,Mississippi,USA
39561,Mc Henry,MS,Mississippi,USA
39562,Moss Point,MS,Mississippi,USA
39563,Moss Point,MS,Mississippi,USA
39564,Ocean Springs,MS,Mississippi,USA
39565,Vancleave,MS,Mississippi,USA
39567,Pascagoula,MS,Mississippi,USA
39571,Pass Christian,MS,Mississippi,USA
39572,Pearlington,MS,Mississippi,USA
39573,Perkinston,MS,Mississippi,USA
39574,Saucier,MS,Mississippi,USA
39576,Waveland,MS,Mississippi,USA
39577,Wiggins,MS,Mississippi,USA
39581,Pascagoula,MS,Mississippi,USA
39601,Brookhaven,MS,Mississippi,USA
39629,Bogue Chitto,MS,Mississippi,USA
39630,Bude,MS,Mississippi,USA
39631,Centreville,MS,Mississippi,USA
39633,Crosby,MS,Mississippi,USA
39635,Fernwood,MS,Mississippi,USA
39638,Gloster,MS,Mississippi,USA
39641,Jayess,MS,Mississippi,USA
39643,Kokomo,MS,Mississippi,USA
39645,Liberty,MS,Mississippi,USA
39647,Mc Call Creek,MS,Mississippi,USA
39648,Mccomb,MS,Mississippi,USA
39652,Magnolia,MS,Mississippi,USA
39653,Meadville,MS,Mississippi,USA
39654,Monticello,MS,Mississippi,USA
39656,Oak Vale,MS,Mississippi,USA
39657,Osyka,MS,Mississippi,USA
39661,Roxie,MS,Mississippi,USA
39662,Ruth,MS,Mississippi,USA
39663,Silver Creek,MS,Mississippi,USA
39664,Smithdale,MS,Mississippi,USA
39665,Sontag,MS,Mississippi,USA
39666,Summit,MS,Mississippi,USA
39667,Tylertown,MS,Mississippi,USA
39668,Union Church,MS,Mississippi,USA
39669,Woodville,MS,Mississippi,USA
39701,Columbus,MS,Mississippi,USA
39702,Columbus,MS,Mississippi,USA
39705,Columbus,MS,Mississippi,USA
39730,Aberdeen,MS,Mississippi,USA
39735,Ackerman,MS,Mississippi,USA
39736,Artesia,MS,Mississippi,USA
39737,Bellefontaine,MS,Mississippi,USA
39739,Brooksville,MS,Mississippi,USA
39740,Caledonia,MS,Mississippi,USA
39741,Cedarbluff,MS,Mississippi,USA
39743,Crawford,MS,Mississippi,USA
39744,Eupora,MS,Mississippi,USA
39745,French Camp,MS,Mississippi,USA
39746,Hamilton,MS,Mississippi,USA
39747,Kilmichael,MS,Mississippi,USA
39750,Maben,MS,Mississippi,USA
39751,Mantee,MS,Mississippi,USA
39752,Mathiston,MS,Mississippi,USA
39755,Pheba,MS,Mississippi,USA
39756,Prairie,MS,Mississippi,USA
39759,Starkville,MS,Mississippi,USA
39760,Starkville,MS,Mississippi,USA
39762,Mississippi State,MS,Mississippi,USA
39766,Steens,MS,Mississippi,USA
39767,Stewart,MS,Mississippi,USA
39769,Sturgis,MS,Mississippi,USA
39771,Walthall,MS,Mississippi,USA
39772,Weir,MS,Mississippi,USA
39773,West Point,MS,Mississippi,USA
39776,Woodland,MS,Mississippi,USA
39813,Arlington,GA,Georgia,USA
39815,Attapulgus,GA,Georgia,USA
39817,Bainbridge,GA,Georgia,USA
39819,Bainbridge,GA,Georgia,USA
39823,Blakely,GA,Georgia,USA
39824,Bluffton,GA,Georgia,USA
39825,Brinson,GA,Georgia,USA
39826,Bronwood,GA,Georgia,USA
39827,Cairo,GA,Georgia,USA
39828,Cairo,GA,Georgia,USA
39834,Climax,GA,Georgia,USA
39836,Coleman,GA,Georgia,USA
39837,Colquitt,GA,Georgia,USA
39840,Cuthbert,GA,Georgia,USA
39841,Damascus,GA,Georgia,USA
39842,Dawson,GA,Georgia,USA
39845,Donalsonville,GA,Georgia,USA
39846,Edison,GA,Georgia,USA
39851,Fort Gaines,GA,Georgia,USA
39854,Georgetown,GA,Georgia,USA
39859,Iron City,GA,Georgia,USA
39861,Jakin,GA,Georgia,USA
39862,Leary,GA,Georgia,USA
39866,Morgan,GA,Georgia,USA
39867,Morris,GA,Georgia,USA
39870,Newton,GA,Georgia,USA
39877,Parrott,GA,Georgia,USA
39885,Sasser,GA,Georgia,USA
39886,Shellman,GA,Georgia,USA
39897,Whigham,GA,Georgia,USA
40003,Bagdad,KY,Kentucky,USA
40004,Bardstown,KY,Kentucky,USA
40006,Bedford,KY,Kentucky,USA
40007,Bethlehem,KY,Kentucky,USA
40008,Bloomfield,KY,Kentucky,USA
40009,Bradfordsville,KY,Kentucky,USA
40010,Buckner,KY,Kentucky,USA
40011,Campbellsburg,KY,Kentucky,USA
40012,Chaplin,KY,Kentucky,USA
40013,Coxs Creek,KY,Kentucky,USA
40014,Crestwood,KY,Kentucky,USA
40019,Eminence,KY,Kentucky,USA
40020,Fairfield,KY,Kentucky,USA
40022,Finchville,KY,Kentucky,USA
40023,Fisherville,KY,Kentucky,USA
40025,Glenview,KY,Kentucky,USA
40026,Goshen,KY,Kentucky,USA
40031,La Grange,KY,Kentucky,USA
40033,Lebanon,KY,Kentucky,USA
40036,Lockport,KY,Kentucky,USA
40037,Loretto,KY,Kentucky,USA
40040,Mackville,KY,Kentucky,USA
40041,Masonic Home,KY,Kentucky,USA
40045,Milton,KY,Kentucky,USA
40046,Mount Eden,KY,Kentucky,USA
40047,Mount Washington,KY,Kentucky,USA
40048,Nazareth,KY,Kentucky,USA
40049,Nerinx,KY,Kentucky,USA
40050,New Castle,KY,Kentucky,USA
40051,New Haven,KY,Kentucky,USA
40052,New Hope,KY,Kentucky,USA
40055,Pendleton,KY,Kentucky,USA
40056,Pewee Valley,KY,Kentucky,USA
40057,Pleasureville,KY,Kentucky,USA
40058,Port Royal,KY,Kentucky,USA
40059,Prospect,KY,Kentucky,USA
40060,Raywick,KY,Kentucky,USA
40062,Saint Francis,KY,Kentucky,USA
40063,Saint Mary,KY,Kentucky,USA
40065,Shelbyville,KY,Kentucky,USA
40067,Simpsonville,KY,Kentucky,USA
40068,Smithfield,KY,Kentucky,USA
40069,Springfield,KY,Kentucky,USA
40070,Sulphur,KY,Kentucky,USA
40071,Taylorsville,KY,Kentucky,USA
40075,Turners Station,KY,Kentucky,USA
40076,Waddy,KY,Kentucky,USA
40077,Westport,KY,Kentucky,USA
40078,Willisburg,KY,Kentucky,USA
40104,Battletown,KY,Kentucky,USA
40107,Boston,KY,Kentucky,USA
40108,Brandenburg,KY,Kentucky,USA
40109,Brooks,KY,Kentucky,USA
40110,Clermont,KY,Kentucky,USA
40111,Cloverport,KY,Kentucky,USA
40115,Custer,KY,Kentucky,USA
40117,Ekron,KY,Kentucky,USA
40118,Fairdale,KY,Kentucky,USA
40119,Falls Of Rough,KY,Kentucky,USA
40121,Fort Knox,KY,Kentucky,USA
40140,Garfield,KY,Kentucky,USA
40142,Guston,KY,Kentucky,USA
40143,Hardinsburg,KY,Kentucky,USA
40144,Harned,KY,Kentucky,USA
40145,Hudson,KY,Kentucky,USA
40146,Irvington,KY,Kentucky,USA
40150,Lebanon Junction,KY,Kentucky,USA
40152,Mc Daniels,KY,Kentucky,USA
40155,Muldraugh,KY,Kentucky,USA
40157,Payneville,KY,Kentucky,USA
40160,Radcliff,KY,Kentucky,USA
40161,Rhodelia,KY,Kentucky,USA
40162,Rineyville,KY,Kentucky,USA
40165,Shepherdsville,KY,Kentucky,USA
40170,Stephensport,KY,Kentucky,USA
40171,Union Star,KY,Kentucky,USA
40175,Vine Grove,KY,Kentucky,USA
40176,Webster,KY,Kentucky,USA
40177,West Point,KY,Kentucky,USA
40178,Westview,KY,Kentucky,USA
40202,Louisville,KY,Kentucky,USA
40203,Louisville,KY,Kentucky,USA
40204,Louisville,KY,Kentucky,USA
40205,Louisville,KY,Kentucky,USA
40206,Louisville,KY,Kentucky,USA
40207,Louisville,KY,Kentucky,USA
40208,Louisville,KY,Kentucky,USA
